,player,player_id,points,price,side,stat,book,league_id,event_time,prob,opp,Team,time
85,Jalen Brunson,43296,5.5,-115.0,over,AST,Bet365,3,2023-10-25T23:00:00,0.5348837209302325,NYK,BOS,2023-10-23 16:04:00
86,Jalen Brunson,43296,30.5,-120.0,over,PTS+AST,Bet365,3,2023-10-25T23:00:00,0.5454545454545454,NYK,BOS,2023-10-23 16:04:00
87,Jalen Brunson,43296,29.5,-110.0,over,PTS+TRB,Bet365,3,2023-10-25T23:00:00,0.5238095238095238,NYK,BOS,2023-10-23 16:04:00
88,Jalen Brunson,43296,2.5,125.0,over,3P,Bet365,3,2023-10-25T23:00:00,0.4444444444444444,NYK,BOS,2023-10-23 16:04:00
89,Jalen Brunson,43296,34.5,-120.0,over,PTS+TRB+AST,Bet365,3,2023-10-25T23:00:00,0.5454545454545454,NYK,BOS,2023-10-23 16:04:00
90,Jalen Brunson,43296,3.5,-145.0,over,TRB,Bet365,3,2023-10-25T23:00:00,0.5918367346938775,NYK,BOS,2023-10-23 16:04:00
91,Jalen Brunson,43296,24.5,-120.0,over,PTS,Bet365,3,2023-10-25T23:00:00,0.5454545454545454,NYK,BOS,2023-10-23 16:04:00
92,Jalen Brunson,43296,0.5,625.0,over,BLK,Bet365,3,2023-10-25T23:00:00,0.1379310344827586,NYK,BOS,2023-10-23 16:04:00
93,Jalen Brunson,43296,9.5,-115.0,over,TRB + AST,Bet365,3,2023-10-25T23:00:00,0.5348837209302325,NYK,BOS,2023-10-23 16:04:00
94,Jalen Brunson,43296,1.5,-200.0,over,TO,Bet365,3,2023-10-25T23:00:00,0.6666666666666666,NYK,BOS,2023-10-23 16:04:00
95,Jalen Brunson,43296,1.5,170.0,over,BLK + STL,888sports,3,2023-10-25T23:00:00,0.3703703703703703,NYK,BOS,2023-10-23 16:04:00
96,Jalen Brunson,43296,0.5,-250.0,over,STL,888sports,3,2023-10-25T23:00:00,0.7142857142857143,NYK,BOS,2023-10-23 16:04:00
97,Jalen Brunson,43296,5.5,-125.0,over,AST,888sports,3,2023-10-25T23:00:00,0.5555555555555556,NYK,BOS,2023-10-23 16:04:00
98,Jalen Brunson,43296,30.5,-133.0,over,PTS+AST,888sports,3,2023-10-25T23:00:00,0.5708154506437768,NYK,BOS,2023-10-23 16:04:00
99,Jalen Brunson,43296,29.5,-111.0,over,PTS+TRB,888sports,3,2023-10-25T23:00:00,0.5260663507109005,NYK,BOS,2023-10-23 16:04:00
100,Jalen Brunson,43296,2.5,115.0,over,3P,888sports,3,2023-10-25T23:00:00,0.4651162790697674,NYK,BOS,2023-10-23 16:04:00
101,Jalen Brunson,43296,34.5,-133.0,over,PTS+TRB+AST,888sports,3,2023-10-25T23:00:00,0.5708154506437768,NYK,BOS,2023-10-23 16:04:00
102,Jalen Brunson,43296,3.5,-161.0,over,TRB,888sports,3,2023-10-25T23:00:00,0.6168582375478927,NYK,BOS,2023-10-23 16:04:00
103,Jalen Brunson,43296,24.5,-133.0,over,PTS,888sports,3,2023-10-25T23:00:00,0.5708154506437768,NYK,BOS,2023-10-23 16:04:00
104,Jalen Brunson,43296,1.5,-213.0,over,TO,888sports,3,2023-10-25T23:00:00,0.6805111821086262,NYK,BOS,2023-10-23 16:04:00
105,Jalen Brunson,43296,1.5,172.0,over,BLK + STL,Caesars,3,2023-10-25T23:00:00,0.3676470588235294,NYK,BOS,2023-10-23 16:04:00
106,Jalen Brunson,43296,0.5,-213.0,over,STL,Caesars,3,2023-10-25T23:00:00,0.6805111821086262,NYK,BOS,2023-10-23 16:04:00
107,Jalen Brunson,43296,5.5,-120.0,over,AST,Caesars,3,2023-10-25T23:00:00,0.5454545454545454,NYK,BOS,2023-10-23 16:04:00
108,Jalen Brunson,43296,30.5,-125.0,over,PTS+AST,Caesars,3,2023-10-25T23:00:00,0.5555555555555556,NYK,BOS,2023-10-23 16:04:00
109,Jalen Brunson,43296,29.5,-106.0,over,PTS+TRB,Caesars,3,2023-10-25T23:00:00,0.5145631067961165,NYK,BOS,2023-10-23 16:04:00
110,Jalen Brunson,43296,2.5,116.0,over,3P,Caesars,3,2023-10-25T23:00:00,0.4629629629629629,NYK,BOS,2023-10-23 16:04:00
111,Jalen Brunson,43296,34.5,-123.0,over,PTS+TRB+AST,Caesars,3,2023-10-25T23:00:00,0.5515695067264574,NYK,BOS,2023-10-23 16:04:00
112,Jalen Brunson,43296,3.5,-152.0,over,TRB,Caesars,3,2023-10-25T23:00:00,0.6031746031746031,NYK,BOS,2023-10-23 16:04:00
113,Jalen Brunson,43296,24.5,-127.0,over,PTS,Caesars,3,2023-10-25T23:00:00,0.5594713656387665,NYK,BOS,2023-10-23 16:04:00
114,Jalen Brunson,43296,0.5,495.0,over,BLK,Caesars,3,2023-10-25T23:00:00,0.1680672268907563,NYK,BOS,2023-10-23 16:04:00
115,Jalen Brunson,43296,9.5,-119.0,over,TRB + AST,Caesars,3,2023-10-25T23:00:00,0.54337899543379,NYK,BOS,2023-10-23 16:04:00
116,Jalen Brunson,43296,1.5,180.0,over,BLK + STL,DraftKings,3,2023-10-25T23:00:00,0.3571428571428571,NYK,BOS,2023-10-23 16:04:00
117,Jalen Brunson,43296,0.5,-205.0,over,STL,DraftKings,3,2023-10-25T23:00:00,0.6721311475409836,NYK,BOS,2023-10-23 16:04:00
118,Jalen Brunson,43296,5.5,-130.0,over,AST,DraftKings,3,2023-10-25T23:00:00,0.5652173913043478,NYK,BOS,2023-10-23 16:04:00
119,Jalen Brunson,43296,30.5,-120.0,over,PTS+AST,DraftKings,3,2023-10-25T23:00:00,0.5454545454545454,NYK,BOS,2023-10-23 16:04:00
120,Jalen Brunson,43296,29.5,100.0,over,PTS+TRB,DraftKings,3,2023-10-25T23:00:00,0.5,NYK,BOS,2023-10-23 16:04:00
121,Jalen Brunson,43296,2.5,120.0,over,3P,DraftKings,3,2023-10-25T23:00:00,0.4545454545454545,NYK,BOS,2023-10-23 16:04:00
122,Jalen Brunson,43296,34.5,-120.0,over,PTS+TRB+AST,DraftKings,3,2023-10-25T23:00:00,0.5454545454545454,NYK,BOS,2023-10-23 16:04:00
123,Jalen Brunson,43296,3.5,-145.0,over,TRB,DraftKings,3,2023-10-25T23:00:00,0.5918367346938775,NYK,BOS,2023-10-23 16:04:00
124,Jalen Brunson,43296,24.5,-115.0,over,PTS,DraftKings,3,2023-10-25T23:00:00,0.5348837209302325,NYK,BOS,2023-10-23 16:04:00
125,Jalen Brunson,43296,0.5,650.0,over,BLK,DraftKings,3,2023-10-25T23:00:00,0.1333333333333333,NYK,BOS,2023-10-23 16:04:00
126,Jalen Brunson,43296,9.5,-115.0,over,TRB + AST,DraftKings,3,2023-10-25T23:00:00,0.5348837209302325,NYK,BOS,2023-10-23 16:04:00
127,Jalen Brunson,43296,1.5,-195.0,over,TO,DraftKings,3,2023-10-25T23:00:00,0.6610169491525424,NYK,BOS,2023-10-23 16:04:00
128,Jalen Brunson,43296,5.5,-135.0,over,AST,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
129,Jalen Brunson,43296,30.0,-135.0,over,PTS+AST,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
130,Jalen Brunson,43296,28.5,-135.0,over,PTS+TRB,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
131,Jalen Brunson,43296,34.0,-135.0,over,PTS+TRB+AST,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
132,Jalen Brunson,43296,24.5,-135.0,over,PTS,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
133,Jalen Brunson,43296,9.5,-135.0,over,TRB + AST,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
134,Jalen Brunson,43296,5.5,-135.0,over,AST,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
135,Jalen Brunson,43296,30.5,-135.0,over,PTS+AST,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
136,Jalen Brunson,43296,29.5,-135.0,over,PTS+TRB,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
137,Jalen Brunson,43296,34.5,-135.0,over,PTS+TRB+AST,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
138,Jalen Brunson,43296,4.0,-135.0,over,TRB,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
139,Jalen Brunson,43296,24.5,-135.0,over,PTS,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
140,Jalen Brunson,43296,9.5,-135.0,over,TRB + AST,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
141,Jalen Brunson,43296,2.5,-105.0,over,AST,PointsBet,3,2023-10-25T23:00:00,0.5121951219512195,NYK,BOS,2023-10-23 16:04:00
142,Jalen Brunson,43296,3.5,105.0,over,TRB,PointsBet,3,2023-10-25T23:00:00,0.4878048780487805,NYK,BOS,2023-10-23 16:04:00
143,Jalen Brunson,43296,6.5,130.0,over,TRB + AST,PointsBet,3,2023-10-25T23:00:00,0.4347826086956521,NYK,BOS,2023-10-23 16:04:00
0,RJ Barrett,43290,25.5,-135.0,under,PTS+TRB+AST,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
1,RJ Barrett,43290,4.5,-135.0,under,TRB,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
2,RJ Barrett,43290,23.0,-135.0,under,PTS+TRB,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
3,RJ Barrett,43290,2.5,-135.0,under,AST,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
4,RJ Barrett,43290,18.0,-135.0,under,PTS,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
5,RJ Barrett,43290,0.5,-135.0,under,STL,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
6,RJ Barrett,43290,21.0,-135.0,under,PTS+AST,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
7,RJ Barrett,43290,25.5,-115.0,under,PTS+TRB+AST,Bet365,3,2023-10-25T23:00:00,0.5348837209302325,NYK,BOS,2023-10-23 16:04:00
8,RJ Barrett,43290,0.5,160.0,under,BLK + STL,Bet365,3,2023-10-25T23:00:00,0.3846153846153846,NYK,BOS,2023-10-23 16:04:00
9,RJ Barrett,43290,0.5,-425.0,under,BLK,Bet365,3,2023-10-25T23:00:00,0.8095238095238095,NYK,BOS,2023-10-23 16:04:00
10,RJ Barrett,43290,4.5,-115.0,under,TRB,Bet365,3,2023-10-25T23:00:00,0.5348837209302325,NYK,BOS,2023-10-23 16:04:00
11,RJ Barrett,43290,23.5,-120.0,under,PTS+TRB,Bet365,3,2023-10-25T23:00:00,0.5454545454545454,NYK,BOS,2023-10-23 16:04:00
12,RJ Barrett,43290,2.5,-125.0,under,AST,Bet365,3,2023-10-25T23:00:00,0.5555555555555556,NYK,BOS,2023-10-23 16:04:00
13,RJ Barrett,43290,7.5,-135.0,under,TRB + AST,Bet365,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
14,RJ Barrett,43290,18.5,-115.0,under,PTS,Bet365,3,2023-10-25T23:00:00,0.5348837209302325,NYK,BOS,2023-10-23 16:04:00
15,RJ Barrett,43290,0.5,-105.0,under,STL,Bet365,3,2023-10-25T23:00:00,0.5121951219512195,NYK,BOS,2023-10-23 16:04:00
16,RJ Barrett,43290,1.5,125.0,under,TO,Bet365,3,2023-10-25T23:00:00,0.4444444444444444,NYK,BOS,2023-10-23 16:04:00
17,RJ Barrett,43290,20.5,-105.0,under,PTS+AST,Bet365,3,2023-10-25T23:00:00,0.5121951219512195,NYK,BOS,2023-10-23 16:04:00
18,RJ Barrett,43290,1.5,100.0,under,3P,Bet365,3,2023-10-25T23:00:00,0.5,NYK,BOS,2023-10-23 16:04:00
19,RJ Barrett,43290,25.5,-115.0,under,PTS+TRB+AST,FanDuel,3,2023-10-25T23:00:00,0.5348837209302325,NYK,BOS,2023-10-23 16:04:00
22,RJ Barrett,43290,4.5,-113.0,under,TRB,FanDuel,3,2023-10-25T23:00:00,0.5305164319248826,NYK,BOS,2023-10-23 16:04:00
23,RJ Barrett,43290,22.5,-104.0,under,PTS+TRB,FanDuel,3,2023-10-25T23:00:00,0.5098039215686274,NYK,BOS,2023-10-23 16:04:00
24,RJ Barrett,43290,2.5,-122.0,under,AST,FanDuel,3,2023-10-25T23:00:00,0.5495495495495496,NYK,BOS,2023-10-23 16:04:00
25,RJ Barrett,43290,7.5,-138.0,under,TRB + AST,FanDuel,3,2023-10-25T23:00:00,0.5798319327731093,NYK,BOS,2023-10-23 16:04:00
26,RJ Barrett,43290,17.5,100.0,under,PTS,FanDuel,3,2023-10-25T23:00:00,0.5,NYK,BOS,2023-10-23 16:04:00
27,RJ Barrett,43290,20.5,-113.0,under,PTS+AST,FanDuel,3,2023-10-25T23:00:00,0.5305164319248826,NYK,BOS,2023-10-23 16:04:00
28,RJ Barrett,43290,1.5,100.0,under,3P,FanDuel,3,2023-10-25T23:00:00,0.5,NYK,BOS,2023-10-23 16:04:00
29,RJ Barrett,43290,25.5,-110.0,under,PTS+TRB+AST,DraftKings,3,2023-10-25T23:00:00,0.5238095238095238,NYK,BOS,2023-10-23 16:04:00
30,RJ Barrett,43290,0.5,150.0,under,BLK + STL,DraftKings,3,2023-10-25T23:00:00,0.4,NYK,BOS,2023-10-23 16:04:00
31,RJ Barrett,43290,0.5,-400.0,under,BLK,DraftKings,3,2023-10-25T23:00:00,0.8,NYK,BOS,2023-10-23 16:04:00
32,RJ Barrett,43290,4.5,-110.0,under,TRB,DraftKings,3,2023-10-25T23:00:00,0.5238095238095238,NYK,BOS,2023-10-23 16:04:00
33,RJ Barrett,43290,23.5,-120.0,under,PTS+TRB,DraftKings,3,2023-10-25T23:00:00,0.5454545454545454,NYK,BOS,2023-10-23 16:04:00
34,RJ Barrett,43290,2.5,-125.0,under,AST,DraftKings,3,2023-10-25T23:00:00,0.5555555555555556,NYK,BOS,2023-10-23 16:04:00
35,RJ Barrett,43290,7.5,-135.0,under,TRB + AST,DraftKings,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
36,RJ Barrett,43290,18.5,-115.0,under,PTS,DraftKings,3,2023-10-25T23:00:00,0.5348837209302325,NYK,BOS,2023-10-23 16:04:00
37,RJ Barrett,43290,0.5,100.0,under,STL,DraftKings,3,2023-10-25T23:00:00,0.5,NYK,BOS,2023-10-23 16:04:00
38,RJ Barrett,43290,1.5,124.0,under,TO,DraftKings,3,2023-10-25T23:00:00,0.4464285714285714,NYK,BOS,2023-10-23 16:04:00
39,RJ Barrett,43290,20.5,100.0,under,PTS+AST,DraftKings,3,2023-10-25T23:00:00,0.5,NYK,BOS,2023-10-23 16:04:00
40,RJ Barrett,43290,1.5,105.0,under,3P,DraftKings,3,2023-10-25T23:00:00,0.4878048780487805,NYK,BOS,2023-10-23 16:04:00
41,RJ Barrett,43290,25.5,-135.0,under,PTS+TRB+AST,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
42,RJ Barrett,43290,4.5,-135.0,under,TRB,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
43,RJ Barrett,43290,23.5,-135.0,under,PTS+TRB,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
44,RJ Barrett,43290,2.5,-135.0,under,AST,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
45,RJ Barrett,43290,7.0,-135.0,under,TRB + AST,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
46,RJ Barrett,43290,18.5,-135.0,under,PTS,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
47,RJ Barrett,43290,0.5,-135.0,under,STL,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
48,RJ Barrett,43290,20.5,-135.0,under,PTS+AST,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
49,RJ Barrett,43290,25.5,-118.0,under,PTS+TRB+AST,888sports,3,2023-10-25T23:00:00,0.5412844036697247,NYK,BOS,2023-10-23 16:04:00
50,RJ Barrett,43290,4.5,-118.0,under,TRB,888sports,3,2023-10-25T23:00:00,0.5412844036697247,NYK,BOS,2023-10-23 16:04:00
51,RJ Barrett,43290,2.5,-133.0,under,AST,888sports,3,2023-10-25T23:00:00,0.5708154506437768,NYK,BOS,2023-10-23 16:04:00
52,RJ Barrett,43290,18.5,-133.0,under,PTS,888sports,3,2023-10-25T23:00:00,0.5708154506437768,NYK,BOS,2023-10-23 16:04:00
53,RJ Barrett,43290,1.5,-105.0,under,3P,888sports,3,2023-10-25T23:00:00,0.5121951219512195,NYK,BOS,2023-10-23 16:04:00
54,RJ Barrett,43290,25.5,-108.0,under,PTS+TRB+AST,Caesars,3,2023-10-25T23:00:00,0.5192307692307693,NYK,BOS,2023-10-23 16:04:00
55,RJ Barrett,43290,0.5,143.0,under,BLK + STL,Caesars,3,2023-10-25T23:00:00,0.411522633744856,NYK,BOS,2023-10-23 16:04:00
56,RJ Barrett,43290,0.5,-435.0,under,BLK,Caesars,3,2023-10-25T23:00:00,0.8130841121495327,NYK,BOS,2023-10-23 16:04:00
57,RJ Barrett,43290,4.5,-114.0,under,TRB,Caesars,3,2023-10-25T23:00:00,0.5327102803738317,NYK,BOS,2023-10-23 16:04:00
58,RJ Barrett,43290,23.5,-123.0,under,PTS+TRB,Caesars,3,2023-10-25T23:00:00,0.5515695067264574,NYK,BOS,2023-10-23 16:04:00
59,RJ Barrett,43290,2.5,-128.0,under,AST,Caesars,3,2023-10-25T23:00:00,0.5614035087719298,NYK,BOS,2023-10-23 16:04:00
60,RJ Barrett,43290,7.5,-139.0,under,TRB + AST,Caesars,3,2023-10-25T23:00:00,0.5815899581589958,NYK,BOS,2023-10-23 16:04:00
61,RJ Barrett,43290,18.5,-119.0,under,PTS,Caesars,3,2023-10-25T23:00:00,0.54337899543379,NYK,BOS,2023-10-23 16:04:00
62,RJ Barrett,43290,0.5,-106.0,under,STL,Caesars,3,2023-10-25T23:00:00,0.5145631067961165,NYK,BOS,2023-10-23 16:04:00
63,RJ Barrett,43290,20.5,-106.0,under,PTS+AST,Caesars,3,2023-10-25T23:00:00,0.5145631067961165,NYK,BOS,2023-10-23 16:04:00
64,RJ Barrett,43290,1.5,102.0,under,3P,Caesars,3,2023-10-25T23:00:00,0.495049504950495,NYK,BOS,2023-10-23 16:04:00
65,RJ Barrett,43290,4.5,100.0,under,TRB,PointsBet,3,2023-10-25T23:00:00,0.5,NYK,BOS,2023-10-23 16:04:00
66,RJ Barrett,43290,2.5,-150.0,under,AST,PointsBet,3,2023-10-25T23:00:00,0.6,NYK,BOS,2023-10-23 16:04:00
67,RJ Barrett,43290,7.5,-140.0,under,TRB + AST,PointsBet,3,2023-10-25T23:00:00,0.5833333333333334,NYK,BOS,2023-10-23 16:04:00
68,RJ Barrett,43290,2.5,-135.0,over,AST,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
69,RJ Barrett,43290,0.5,-135.0,over,STL,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
70,RJ Barrett,43290,4.5,-135.0,over,TRB,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
71,RJ Barrett,43290,23.0,-135.0,over,PTS+TRB,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
72,RJ Barrett,43290,25.5,-135.0,over,PTS+TRB+AST,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
73,RJ Barrett,43290,18.0,-135.0,over,PTS,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
74,RJ Barrett,43290,21.0,-135.0,over,PTS+AST,PrizePicks,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
75,RJ Barrett,43290,2.5,-104.0,over,AST,FanDuel,3,2023-10-25T23:00:00,0.5098039215686274,NYK,BOS,2023-10-23 16:04:00
78,RJ Barrett,43290,4.5,-113.0,over,TRB,FanDuel,3,2023-10-25T23:00:00,0.5305164319248826,NYK,BOS,2023-10-23 16:04:00
79,RJ Barrett,43290,22.5,-122.0,over,PTS+TRB,FanDuel,3,2023-10-25T23:00:00,0.5495495495495496,NYK,BOS,2023-10-23 16:04:00
80,RJ Barrett,43290,25.5,-111.0,over,PTS+TRB+AST,FanDuel,3,2023-10-25T23:00:00,0.5260663507109005,NYK,BOS,2023-10-23 16:04:00
81,RJ Barrett,43290,7.5,108.0,over,TRB + AST,FanDuel,3,2023-10-25T23:00:00,0.4807692307692308,NYK,BOS,2023-10-23 16:04:00
82,RJ Barrett,43290,17.5,-128.0,over,PTS,FanDuel,3,2023-10-25T23:00:00,0.5614035087719298,NYK,BOS,2023-10-23 16:04:00
83,RJ Barrett,43290,20.5,-113.0,over,PTS+AST,FanDuel,3,2023-10-25T23:00:00,0.5305164319248826,NYK,BOS,2023-10-23 16:04:00
84,RJ Barrett,43290,1.5,-128.0,over,3P,FanDuel,3,2023-10-25T23:00:00,0.5614035087719298,NYK,BOS,2023-10-23 16:04:00
85,RJ Barrett,43290,2.5,-135.0,over,AST,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
86,RJ Barrett,43290,0.5,-135.0,over,STL,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
87,RJ Barrett,43290,4.5,-135.0,over,TRB,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
88,RJ Barrett,43290,23.5,-135.0,over,PTS+TRB,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
89,RJ Barrett,43290,25.5,-135.0,over,PTS+TRB+AST,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
90,RJ Barrett,43290,7.0,-135.0,over,TRB + AST,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
91,RJ Barrett,43290,18.5,-135.0,over,PTS,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
92,RJ Barrett,43290,20.5,-135.0,over,PTS+AST,Underdog Fantasy,3,2023-10-25T23:00:00,0.574468085106383,NYK,BOS,2023-10-23 16:04:00
93,RJ Barrett,43290,2.5,115.0,over,AST,PointsBet,3,2023-10-25T23:00:00,0.4651162790697674,NYK,BOS,2023-10-23 16:04:00
94,RJ Barrett,43290,4.5,-130.0,over,TRB,PointsBet,3,2023-10-25T23:00:00,0.5652173913043478,NYK,BOS,2023-10-23 16:04:00
95,RJ Barrett,43290,7.5,105.0,over,TRB + AST,PointsBet,3,2023-10-25T23:00:00,0.4878048780487805,NYK,BOS,2023-10-23 16:04:00
96,RJ Barrett,43290,2.5,-106.0,over,AST,Caesars,3,2023-10-25T23:00:00,0.5145631067961165,NYK,BOS,2023-10-23 16:04:00
97,RJ Barrett,43290,0.5,-128.0,over,STL,Caesars,3,2023-10-25T23:00:00,0.5614035087719298,NYK,BOS,2023-10-23 16:04:00
98,RJ Barrett,43290,4.5,-120.0,over,TRB,Caesars,3,2023-10-25T23:00:00,0.5454545454545454,NYK,BOS,2023-10-23 16:04:00
99,RJ Barrett,43290,23.5,-111.0,over,PTS+TRB,Caesars,3,2023-10-25T23:00:00,0.5260663507109005,NYK,BOS,2023-10-23 16:04:00
100,RJ Barrett,43290,25.5,-127.0,over,PTS+TRB+AST,Caesars,3,2023-10-25T23:00:00,0.5594713656387665,NYK,BOS,2023-10-23 16:04:00
101,RJ Barrett,43290,7.5,102.0,over,TRB + AST,Caesars,3,2023-10-25T23:00:00,0.495049504950495,NYK,BOS,2023-10-23 16:04:00
102,RJ Barrett,43290,18.5,-115.0,over,PTS,Caesars,3,2023-10-25T23:00:00,0.5348837209302325,NYK,BOS,2023-10-23 16:04:00
103,RJ Barrett,43290,0.5,275.0,over,BLK,Caesars,3,2023-10-25T23:00:00,0.2666666666666666,NYK,BOS,2023-10-23 16:04:00
104,RJ Barrett,43290,20.5,-128.0,over,PTS+AST,Caesars,3,2023-10-25T23:00:00,0.5614035087719298,NYK,BOS,2023-10-23 16:04:00
105,RJ Barrett,43290,1.5,-139.0,over,3P,Caesars,3,2023-10-25T23:00:00,0.5815899581589958,NYK,BOS,2023-10-23 16:04:00
106,RJ Barrett,43290,0.5,-200.0,over,BLK + STL,Caesars,3,2023-10-25T23:00:00,0.6666666666666666,NYK,BOS,2023-10-23 16:04:00
107,RJ Barrett,43290,2.5,-105.0,over,AST,Bet365,3,2023-10-25T23:00:00,0.5121951219512195,NYK,BOS,2023-10-23 16:04:00
108,RJ Barrett,43290,0.5,-125.0,over,STL,Bet365,3,2023-10-25T23:00:00,0.5555555555555556,NYK,BOS,2023-10-23 16:04:00
109,RJ Barrett,43290,4.5,-115.0,over,TRB,Bet365,3,2023-10-25T23:00:00,0.5348837209302325,NYK,BOS,2023-10-23 16:04:00
110,RJ Barrett,43290,23.5,-110.0,over,PTS+TRB,Bet365,3,2023-10-25T23:00:00,0.5238095238095238,NYK,BOS,2023-10-23 16:04:00
111,RJ Barrett,43290,25.5,-115.0,over,PTS+TRB+AST,Bet365,3,2023-10-25T23:00:00,0.5348837209302325,NYK,BOS,2023-10-23 16:04:00
112,RJ Barrett,43290,7.5,105.0,over,TRB + AST,Bet365,3,2023-10-25T23:00:00,0.4878048780487805,NYK,BOS,2023-10-23 16:04:00
113,RJ Barrett,43290,18.5,-115.0,over,PTS,Bet365,3,2023-10-25T23:00:00,0.5348837209302325,NYK,BOS,2023-10-23 16:04:00
114,RJ Barrett,43290,1.5,-155.0,over,TO,Bet365,3,2023-10-25T23:00:00,0.6078431372549019,NYK,BOS,2023-10-23 16:04:00
115,RJ Barrett,43290,0.5,320.0,over,BLK,Bet365,3,2023-10-25T23:00:00,0.238095238095238,NYK,BOS,2023-10-23 16:04:00
116,RJ Barrett,43290,20.5,-125.0,over,PTS+AST,Bet365,3,2023-10-25T23:00:00,0.5555555555555556,NYK,BOS,2023-10-23 16:04:00
117,RJ Barrett,43290,1.5,-130.0,over,3P,Bet365,3,2023-10-25T23:00:00,0.5652173913043478,NYK,BOS,2023-10-23 16:04:00
118,RJ Barrett,43290,0.5,-190.0,over,BLK + STL,Bet365,3,2023-10-25T23:00:00,0.6551724137931034,NYK,BOS,2023-10-23 16:04:00
