,player,player_id,points,price,side,stat,book,league_id,event_time,prob,opp,Team,scrape_time,prop_id
26,Keldon Johnson,242025,28.5,-135.0,under,PTS+TRB+AST,PrizePicks,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
27,Keldon Johnson,242025,23.5,-135.0,under,PTS+AST,PrizePicks,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,1abf81b7-3
28,Keldon Johnson,242025,1.5,-135.0,under,3P,PrizePicks,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,cbaa746c-9
29,Keldon Johnson,242025,19.5,-135.0,under,PTS,PrizePicks,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
30,Keldon Johnson,242025,0.5,-135.0,under,STL,PrizePicks,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,dc07bf3b-6
31,Keldon Johnson,242025,3.5,-111.0,under,AST,Pinnacle,3,2023-10-25 20:30:00-05:00,0.5260663507109005,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
32,Keldon Johnson,242025,28.5,-105.0,under,PTS+TRB+AST,Pinnacle,3,2023-10-25 20:30:00-05:00,0.5121951219512195,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
33,Keldon Johnson,242025,5.5,-143.0,under,TRB,Pinnacle,3,2023-10-25 20:30:00-05:00,0.588477366255144,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
34,Keldon Johnson,242025,1.5,-105.0,under,3P,Pinnacle,3,2023-10-25 20:30:00-05:00,0.5121951219512195,SAS,DAL,2023-10-24 17:28:00,cbaa746c-9
35,Keldon Johnson,242025,19.5,-112.0,under,PTS,Pinnacle,3,2023-10-25 20:30:00-05:00,0.5283018867924528,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
36,Keldon Johnson,242025,3.5,-111.0,under,AST,FanDuel,3,2023-10-25 20:30:00-05:00,0.5260663507109005,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
37,Keldon Johnson,242025,8.5,102.0,under,TRB + AST,FanDuel,3,2023-10-25 20:30:00-05:00,0.495049504950495,SAS,DAL,2023-10-24 17:28:00,5e243a84-d
38,Keldon Johnson,242025,25.5,-125.0,under,PTS+TRB,FanDuel,3,2023-10-25 20:30:00-05:00,0.5555555555555556,SAS,DAL,2023-10-24 17:28:00,a42c9869-9
39,Keldon Johnson,242025,28.5,-106.0,under,PTS+TRB+AST,FanDuel,3,2023-10-25 20:30:00-05:00,0.5145631067961165,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
40,Keldon Johnson,242025,5.5,-146.0,under,TRB,FanDuel,3,2023-10-25 20:30:00-05:00,0.5934959349593496,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
41,Keldon Johnson,242025,23.5,-115.0,under,PTS+AST,FanDuel,3,2023-10-25 20:30:00-05:00,0.5348837209302325,SAS,DAL,2023-10-24 17:28:00,1abf81b7-3
42,Keldon Johnson,242025,1.5,112.0,under,3P,FanDuel,3,2023-10-25 20:30:00-05:00,0.4716981132075472,SAS,DAL,2023-10-24 17:28:00,cbaa746c-9
43,Keldon Johnson,242025,19.5,-113.0,under,PTS,FanDuel,3,2023-10-25 20:30:00-05:00,0.5305164319248826,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
44,Keldon Johnson,242025,3.5,-105.0,under,AST,PointsBet,3,2023-10-25 20:30:00-05:00,0.5121951219512195,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
45,Keldon Johnson,242025,9.5,-145.0,under,TRB + AST,PointsBet,3,2023-10-25 20:30:00-05:00,0.5918367346938775,SAS,DAL,2023-10-24 17:28:00,5e243a84-d
46,Keldon Johnson,242025,25.5,-125.0,under,PTS+TRB,PointsBet,3,2023-10-25 20:30:00-05:00,0.5555555555555556,SAS,DAL,2023-10-24 17:28:00,a42c9869-9
47,Keldon Johnson,242025,29.5,-130.0,under,PTS+TRB+AST,PointsBet,3,2023-10-25 20:30:00-05:00,0.5652173913043478,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
48,Keldon Johnson,242025,5.5,-130.0,under,TRB,PointsBet,3,2023-10-25 20:30:00-05:00,0.5652173913043478,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
49,Keldon Johnson,242025,23.5,-115.0,under,PTS+AST,PointsBet,3,2023-10-25 20:30:00-05:00,0.5348837209302325,SAS,DAL,2023-10-24 17:28:00,1abf81b7-3
50,Keldon Johnson,242025,19.5,-115.0,under,PTS,PointsBet,3,2023-10-25 20:30:00-05:00,0.5348837209302325,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
51,Keldon Johnson,242025,3.5,-109.0,under,AST,Parx,3,2023-10-25 20:30:00-05:00,0.5215311004784688,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
52,Keldon Johnson,242025,28.5,-108.0,under,PTS+TRB+AST,Parx,3,2023-10-25 20:30:00-05:00,0.5192307692307693,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
53,Keldon Johnson,242025,5.5,-143.0,under,TRB,Parx,3,2023-10-25 20:30:00-05:00,0.588477366255144,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
54,Keldon Johnson,242025,1.5,110.0,under,3P,Parx,3,2023-10-25 20:30:00-05:00,0.4761904761904761,SAS,DAL,2023-10-24 17:28:00,cbaa746c-9
55,Keldon Johnson,242025,19.5,-110.0,under,PTS,Parx,3,2023-10-25 20:30:00-05:00,0.5238095238095238,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
56,Keldon Johnson,242025,3.5,-109.0,under,AST,Unibet,3,2023-10-25 20:30:00-05:00,0.5215311004784688,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
57,Keldon Johnson,242025,28.5,-108.0,under,PTS+TRB+AST,Unibet,3,2023-10-25 20:30:00-05:00,0.5192307692307693,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
58,Keldon Johnson,242025,5.5,-143.0,under,TRB,Unibet,3,2023-10-25 20:30:00-05:00,0.588477366255144,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
59,Keldon Johnson,242025,1.5,110.0,under,3P,Unibet,3,2023-10-25 20:30:00-05:00,0.4761904761904761,SAS,DAL,2023-10-24 17:28:00,cbaa746c-9
60,Keldon Johnson,242025,19.5,-110.0,under,PTS,Unibet,3,2023-10-25 20:30:00-05:00,0.5238095238095238,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
61,Keldon Johnson,242025,3.5,-109.0,under,AST,Sugarhouse,3,2023-10-25 20:30:00-05:00,0.5215311004784688,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
62,Keldon Johnson,242025,28.5,-108.0,under,PTS+TRB+AST,Sugarhouse,3,2023-10-25 20:30:00-05:00,0.5192307692307693,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
63,Keldon Johnson,242025,5.5,-143.0,under,TRB,Sugarhouse,3,2023-10-25 20:30:00-05:00,0.588477366255144,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
64,Keldon Johnson,242025,1.5,110.0,under,3P,Sugarhouse,3,2023-10-25 20:30:00-05:00,0.4761904761904761,SAS,DAL,2023-10-24 17:28:00,cbaa746c-9
65,Keldon Johnson,242025,19.5,-110.0,under,PTS,Sugarhouse,3,2023-10-25 20:30:00-05:00,0.5238095238095238,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
66,Keldon Johnson,242025,3.5,-109.0,under,AST,BetRivers,3,2023-10-25 20:30:00-05:00,0.5215311004784688,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
67,Keldon Johnson,242025,28.5,-108.0,under,PTS+TRB+AST,BetRivers,3,2023-10-25 20:30:00-05:00,0.5192307692307693,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
68,Keldon Johnson,242025,5.5,-143.0,under,TRB,BetRivers,3,2023-10-25 20:30:00-05:00,0.588477366255144,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
69,Keldon Johnson,242025,1.5,110.0,under,3P,BetRivers,3,2023-10-25 20:30:00-05:00,0.4761904761904761,SAS,DAL,2023-10-24 17:28:00,cbaa746c-9
70,Keldon Johnson,242025,19.5,-110.0,under,PTS,BetRivers,3,2023-10-25 20:30:00-05:00,0.5238095238095238,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
71,Keldon Johnson,242025,3.5,-109.0,under,AST,Four Winds,3,2023-10-25 20:30:00-05:00,0.5215311004784688,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
72,Keldon Johnson,242025,28.5,-108.0,under,PTS+TRB+AST,Four Winds,3,2023-10-25 20:30:00-05:00,0.5192307692307693,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
73,Keldon Johnson,242025,5.5,-143.0,under,TRB,Four Winds,3,2023-10-25 20:30:00-05:00,0.588477366255144,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
74,Keldon Johnson,242025,1.5,110.0,under,3P,Four Winds,3,2023-10-25 20:30:00-05:00,0.4761904761904761,SAS,DAL,2023-10-24 17:28:00,cbaa746c-9
75,Keldon Johnson,242025,19.5,-110.0,under,PTS,Four Winds,3,2023-10-25 20:30:00-05:00,0.5238095238095238,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
76,Keldon Johnson,242025,3.5,-135.0,under,AST,Underdog Fantasy,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
77,Keldon Johnson,242025,9.0,-135.0,under,TRB + AST,Underdog Fantasy,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,5e243a84-d
78,Keldon Johnson,242025,24.5,-135.0,under,PTS+TRB,Underdog Fantasy,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,a42c9869-9
79,Keldon Johnson,242025,28.5,-135.0,under,PTS+TRB+AST,Underdog Fantasy,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
80,Keldon Johnson,242025,5.0,-135.0,under,TRB,Underdog Fantasy,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
81,Keldon Johnson,242025,23.5,-135.0,under,PTS+AST,Underdog Fantasy,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,1abf81b7-3
82,Keldon Johnson,242025,19.5,-135.0,under,PTS,Underdog Fantasy,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
83,Keldon Johnson,242025,0.5,-135.0,under,STL,Underdog Fantasy,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,dc07bf3b-6
84,Keldon Johnson,242025,3.5,100.0,under,AST,DraftKings,3,2023-10-25 20:30:00-05:00,0.5,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
85,Keldon Johnson,242025,9.5,-140.0,under,TRB + AST,DraftKings,3,2023-10-25 20:30:00-05:00,0.5833333333333334,SAS,DAL,2023-10-24 17:28:00,5e243a84-d
86,Keldon Johnson,242025,24.5,-105.0,under,PTS+TRB,DraftKings,3,2023-10-25 20:30:00-05:00,0.5121951219512195,SAS,DAL,2023-10-24 17:28:00,a42c9869-9
87,Keldon Johnson,242025,28.5,-105.0,under,PTS+TRB+AST,DraftKings,3,2023-10-25 20:30:00-05:00,0.5121951219512195,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
88,Keldon Johnson,242025,5.5,-135.0,under,TRB,DraftKings,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
89,Keldon Johnson,242025,23.5,-115.0,under,PTS+AST,DraftKings,3,2023-10-25 20:30:00-05:00,0.5348837209302325,SAS,DAL,2023-10-24 17:28:00,1abf81b7-3
90,Keldon Johnson,242025,1.5,-105.0,under,3P,DraftKings,3,2023-10-25 20:30:00-05:00,0.5121951219512195,SAS,DAL,2023-10-24 17:28:00,cbaa746c-9
91,Keldon Johnson,242025,19.5,-110.0,under,PTS,DraftKings,3,2023-10-25 20:30:00-05:00,0.5238095238095238,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
92,Keldon Johnson,242025,0.5,-135.0,over,STL,PrizePicks,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,dc07bf3b-6
93,Keldon Johnson,242025,24.5,-135.0,over,PTS+TRB,PrizePicks,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,a42c9869-9
94,Keldon Johnson,242025,19.5,-135.0,over,PTS,PrizePicks,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
95,Keldon Johnson,242025,1.5,-135.0,over,TO,PrizePicks,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,5fa337a7-3
96,Keldon Johnson,242025,23.5,-135.0,over,PTS+AST,PrizePicks,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,1abf81b7-3
97,Keldon Johnson,242025,3.5,-135.0,over,AST,PrizePicks,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
98,Keldon Johnson,242025,1.5,-135.0,over,3P,PrizePicks,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,cbaa746c-9
99,Keldon Johnson,242025,28.5,-135.0,over,PTS+TRB+AST,PrizePicks,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
100,Keldon Johnson,242025,0.5,-115.0,over,STL,Bet365,3,2023-10-25 20:30:00-05:00,0.5348837209302325,SAS,DAL,2023-10-24 17:28:00,dc07bf3b-6
101,Keldon Johnson,242025,5.5,100.0,over,TRB,Bet365,3,2023-10-25 20:30:00-05:00,0.5,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
102,Keldon Johnson,242025,25.5,-110.0,over,PTS+TRB,Bet365,3,2023-10-25 20:30:00-05:00,0.5238095238095238,SAS,DAL,2023-10-24 17:28:00,a42c9869-9
103,Keldon Johnson,242025,19.5,-115.0,over,PTS,Bet365,3,2023-10-25 20:30:00-05:00,0.5348837209302325,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
104,Keldon Johnson,242025,1.5,-115.0,over,TO,Bet365,3,2023-10-25 20:30:00-05:00,0.5348837209302325,SAS,DAL,2023-10-24 17:28:00,5fa337a7-3
105,Keldon Johnson,242025,23.5,-115.0,over,PTS+AST,Bet365,3,2023-10-25 20:30:00-05:00,0.5348837209302325,SAS,DAL,2023-10-24 17:28:00,1abf81b7-3
106,Keldon Johnson,242025,3.5,-130.0,over,AST,Bet365,3,2023-10-25 20:30:00-05:00,0.5652173913043478,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
107,Keldon Johnson,242025,1.5,-130.0,over,3P,Bet365,3,2023-10-25 20:30:00-05:00,0.5652173913043478,SAS,DAL,2023-10-24 17:28:00,cbaa746c-9
108,Keldon Johnson,242025,29.5,-110.0,over,PTS+TRB+AST,Bet365,3,2023-10-25 20:30:00-05:00,0.5238095238095238,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
109,Keldon Johnson,242025,9.5,-105.0,over,TRB + AST,Bet365,3,2023-10-25 20:30:00-05:00,0.5121951219512195,SAS,DAL,2023-10-24 17:28:00,5e243a84-d
110,Keldon Johnson,242025,0.5,-160.0,over,BLK + STL,Bet365,3,2023-10-25 20:30:00-05:00,0.6153846153846154,SAS,DAL,2023-10-24 17:28:00,fccc7df6-9
111,Keldon Johnson,242025,0.5,390.0,over,BLK,Bet365,3,2023-10-25 20:30:00-05:00,0.2040816326530612,SAS,DAL,2023-10-24 17:28:00,5f266bc9-1
112,Keldon Johnson,242025,0.5,-125.0,over,STL,Caesars,3,2023-10-25 20:30:00-05:00,0.5555555555555556,SAS,DAL,2023-10-24 17:28:00,dc07bf3b-6
113,Keldon Johnson,242025,5.5,102.0,over,TRB,Caesars,3,2023-10-25 20:30:00-05:00,0.495049504950495,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
114,Keldon Johnson,242025,25.5,-119.0,over,PTS+TRB,Caesars,3,2023-10-25 20:30:00-05:00,0.54337899543379,SAS,DAL,2023-10-24 17:28:00,a42c9869-9
115,Keldon Johnson,242025,19.5,-127.0,over,PTS,Caesars,3,2023-10-25 20:30:00-05:00,0.5594713656387665,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
116,Keldon Johnson,242025,23.5,-125.0,over,PTS+AST,Caesars,3,2023-10-25 20:30:00-05:00,0.5555555555555556,SAS,DAL,2023-10-24 17:28:00,1abf81b7-3
117,Keldon Johnson,242025,3.5,-120.0,over,AST,Caesars,3,2023-10-25 20:30:00-05:00,0.5454545454545454,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
118,Keldon Johnson,242025,1.5,-125.0,over,3P,Caesars,3,2023-10-25 20:30:00-05:00,0.5555555555555556,SAS,DAL,2023-10-24 17:28:00,cbaa746c-9
119,Keldon Johnson,242025,29.5,-108.0,over,PTS+TRB+AST,Caesars,3,2023-10-25 20:30:00-05:00,0.5192307692307693,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
120,Keldon Johnson,242025,8.5,-147.0,over,TRB + AST,Caesars,3,2023-10-25 20:30:00-05:00,0.5951417004048583,SAS,DAL,2023-10-24 17:28:00,5e243a84-d
121,Keldon Johnson,242025,0.5,-179.0,over,BLK + STL,Caesars,3,2023-10-25 20:30:00-05:00,0.6415770609318996,SAS,DAL,2023-10-24 17:28:00,fccc7df6-9
122,Keldon Johnson,242025,0.5,334.0,over,BLK,Caesars,3,2023-10-25 20:30:00-05:00,0.2304147465437788,SAS,DAL,2023-10-24 17:28:00,5f266bc9-1
123,Keldon Johnson,242025,0.5,-135.0,over,STL,Underdog Fantasy,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,dc07bf3b-6
124,Keldon Johnson,242025,5.0,-135.0,over,TRB,Underdog Fantasy,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
125,Keldon Johnson,242025,24.5,-135.0,over,PTS+TRB,Underdog Fantasy,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,a42c9869-9
126,Keldon Johnson,242025,19.5,-135.0,over,PTS,Underdog Fantasy,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
127,Keldon Johnson,242025,23.5,-135.0,over,PTS+AST,Underdog Fantasy,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,1abf81b7-3
128,Keldon Johnson,242025,3.5,-135.0,over,AST,Underdog Fantasy,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
129,Keldon Johnson,242025,28.5,-135.0,over,PTS+TRB+AST,Underdog Fantasy,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
130,Keldon Johnson,242025,9.0,-135.0,over,TRB + AST,Underdog Fantasy,3,2023-10-25 20:30:00-05:00,0.574468085106383,SAS,DAL,2023-10-24 17:28:00,5e243a84-d
131,Keldon Johnson,242025,5.5,107.0,over,TRB,Pinnacle,3,2023-10-25 20:30:00-05:00,0.4830917874396135,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
132,Keldon Johnson,242025,19.5,-118.0,over,PTS,Pinnacle,3,2023-10-25 20:30:00-05:00,0.5412844036697247,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
133,Keldon Johnson,242025,3.5,-119.0,over,AST,Pinnacle,3,2023-10-25 20:30:00-05:00,0.54337899543379,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
134,Keldon Johnson,242025,1.5,-126.0,over,3P,Pinnacle,3,2023-10-25 20:30:00-05:00,0.5575221238938053,SAS,DAL,2023-10-24 17:28:00,cbaa746c-9
135,Keldon Johnson,242025,28.5,-126.0,over,PTS+TRB+AST,Pinnacle,3,2023-10-25 20:30:00-05:00,0.5575221238938053,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
136,Keldon Johnson,242025,5.5,100.0,over,TRB,PointsBet,3,2023-10-25 20:30:00-05:00,0.5,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
137,Keldon Johnson,242025,25.5,-105.0,over,PTS+TRB,PointsBet,3,2023-10-25 20:30:00-05:00,0.5121951219512195,SAS,DAL,2023-10-24 17:28:00,a42c9869-9
138,Keldon Johnson,242025,19.5,-115.0,over,PTS,PointsBet,3,2023-10-25 20:30:00-05:00,0.5348837209302325,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
139,Keldon Johnson,242025,23.5,-115.0,over,PTS+AST,PointsBet,3,2023-10-25 20:30:00-05:00,0.5348837209302325,SAS,DAL,2023-10-24 17:28:00,1abf81b7-3
140,Keldon Johnson,242025,3.5,-125.0,over,AST,PointsBet,3,2023-10-25 20:30:00-05:00,0.5555555555555556,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
141,Keldon Johnson,242025,29.5,100.0,over,PTS+TRB+AST,PointsBet,3,2023-10-25 20:30:00-05:00,0.5,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
142,Keldon Johnson,242025,9.5,110.0,over,TRB + AST,PointsBet,3,2023-10-25 20:30:00-05:00,0.4761904761904761,SAS,DAL,2023-10-24 17:28:00,5e243a84-d
143,Keldon Johnson,242025,5.5,114.0,over,TRB,FanDuel,3,2023-10-25 20:30:00-05:00,0.4672897196261682,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
144,Keldon Johnson,242025,25.5,-102.0,over,PTS+TRB,FanDuel,3,2023-10-25 20:30:00-05:00,0.504950495049505,SAS,DAL,2023-10-24 17:28:00,a42c9869-9
145,Keldon Johnson,242025,19.5,-115.0,over,PTS,FanDuel,3,2023-10-25 20:30:00-05:00,0.5348837209302325,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
146,Keldon Johnson,242025,23.5,-111.0,over,PTS+AST,FanDuel,3,2023-10-25 20:30:00-05:00,0.5260663507109005,SAS,DAL,2023-10-24 17:28:00,1abf81b7-3
147,Keldon Johnson,242025,3.5,-115.0,over,AST,FanDuel,3,2023-10-25 20:30:00-05:00,0.5348837209302325,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
148,Keldon Johnson,242025,1.5,-142.0,over,3P,FanDuel,3,2023-10-25 20:30:00-05:00,0.5867768595041323,SAS,DAL,2023-10-24 17:28:00,cbaa746c-9
149,Keldon Johnson,242025,28.5,-120.0,over,PTS+TRB+AST,FanDuel,3,2023-10-25 20:30:00-05:00,0.5454545454545454,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
150,Keldon Johnson,242025,8.5,-130.0,over,TRB + AST,FanDuel,3,2023-10-25 20:30:00-05:00,0.5652173913043478,SAS,DAL,2023-10-24 17:28:00,5e243a84-d
151,Keldon Johnson,242025,5.5,108.0,over,TRB,Parx,3,2023-10-25 20:30:00-05:00,0.4807692307692308,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
152,Keldon Johnson,242025,19.5,-121.0,over,PTS,Parx,3,2023-10-25 20:30:00-05:00,0.5475113122171946,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
153,Keldon Johnson,242025,3.5,-122.0,over,AST,Parx,3,2023-10-25 20:30:00-05:00,0.5495495495495496,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
154,Keldon Johnson,242025,1.5,-148.0,over,3P,Parx,3,2023-10-25 20:30:00-05:00,0.5967741935483871,SAS,DAL,2023-10-24 17:28:00,cbaa746c-9
155,Keldon Johnson,242025,28.5,-124.0,over,PTS+TRB+AST,Parx,3,2023-10-25 20:30:00-05:00,0.5535714285714286,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
156,Keldon Johnson,242025,5.5,108.0,over,TRB,Sugarhouse,3,2023-10-25 20:30:00-05:00,0.4807692307692308,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
157,Keldon Johnson,242025,19.5,-121.0,over,PTS,Sugarhouse,3,2023-10-25 20:30:00-05:00,0.5475113122171946,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
158,Keldon Johnson,242025,3.5,-122.0,over,AST,Sugarhouse,3,2023-10-25 20:30:00-05:00,0.5495495495495496,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
159,Keldon Johnson,242025,1.5,-148.0,over,3P,Sugarhouse,3,2023-10-25 20:30:00-05:00,0.5967741935483871,SAS,DAL,2023-10-24 17:28:00,cbaa746c-9
160,Keldon Johnson,242025,28.5,-124.0,over,PTS+TRB+AST,Sugarhouse,3,2023-10-25 20:30:00-05:00,0.5535714285714286,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
161,Keldon Johnson,242025,5.5,108.0,over,TRB,BetRivers,3,2023-10-25 20:30:00-05:00,0.4807692307692308,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
162,Keldon Johnson,242025,19.5,-121.0,over,PTS,BetRivers,3,2023-10-25 20:30:00-05:00,0.5475113122171946,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
163,Keldon Johnson,242025,3.5,-122.0,over,AST,BetRivers,3,2023-10-25 20:30:00-05:00,0.5495495495495496,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
164,Keldon Johnson,242025,1.5,-148.0,over,3P,BetRivers,3,2023-10-25 20:30:00-05:00,0.5967741935483871,SAS,DAL,2023-10-24 17:28:00,cbaa746c-9
165,Keldon Johnson,242025,28.5,-124.0,over,PTS+TRB+AST,BetRivers,3,2023-10-25 20:30:00-05:00,0.5535714285714286,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
166,Keldon Johnson,242025,5.5,108.0,over,TRB,Four Winds,3,2023-10-25 20:30:00-05:00,0.4807692307692308,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
167,Keldon Johnson,242025,19.5,-121.0,over,PTS,Four Winds,3,2023-10-25 20:30:00-05:00,0.5475113122171946,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
168,Keldon Johnson,242025,3.5,-122.0,over,AST,Four Winds,3,2023-10-25 20:30:00-05:00,0.5495495495495496,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
169,Keldon Johnson,242025,1.5,-148.0,over,3P,Four Winds,3,2023-10-25 20:30:00-05:00,0.5967741935483871,SAS,DAL,2023-10-24 17:28:00,cbaa746c-9
170,Keldon Johnson,242025,28.5,-124.0,over,PTS+TRB+AST,Four Winds,3,2023-10-25 20:30:00-05:00,0.5535714285714286,SAS,DAL,2023-10-24 17:28:00,fffda7fa-6
171,Keldon Johnson,242025,5.5,108.0,over,TRB,Unibet,3,2023-10-25 20:30:00-05:00,0.4807692307692308,SAS,DAL,2023-10-24 17:28:00,9a61b06a-0
172,Keldon Johnson,242025,19.5,-121.0,over,PTS,Unibet,3,2023-10-25 20:30:00-05:00,0.5475113122171946,SAS,DAL,2023-10-24 17:28:00,690ddef8-b
173,Keldon Johnson,242025,3.5,-122.0,over,AST,Unibet,3,2023-10-25 20:30:00-05:00,0.5495495495495496,SAS,DAL,2023-10-24 17:28:00,90ce6a18-1
