Player,G,Date,Series,Tm,H/A,Opp,G#,W/L,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Pos,KM
Kevin Durant,7,2019-04-28,WCS,GSW,1,HOU,1,4,1,43.38333333333333,11,25,.440,1,3,.333,12,15,.800,0,5,5,3,1,1,6,2,35,19.2,0,PF-SF,15
Kevin Durant,8,2019-04-30,WCS,GSW,1,HOU,2,6,1,43.75,9,22,.409,3,6,.500,8,10,.800,0,5,5,4,1,2,3,5,29,18.1,+6,PF-SF,15
Kevin Durant,9,2019-05-04,WCS,GSW,0,HOU,3,-5,1,49.583333333333336,14,31,.452,6,10,.600,12,12,1.000,0,3,3,6,0,0,0,1,46,34.6,-6,PF-SF,15
Kevin Durant,10,2019-05-06,WCS,GSW,0,HOU,4,-4,1,43.166666666666664,12,22,.545,2,6,.333,8,10,.800,0,7,7,5,1,1,3,4,34,25.3,0,PF-SF,15
Kevin Durant,11,2019-05-08,WCS,GSW,1,HOU,5,5,1,32.333333333333336,8,18,.444,2,7,.286,4,5,.800,0,5,5,4,1,0,5,2,22,11.7,-1,PF-SF,15
Kevin Durant,12,2019-06-10,FIN,GSW,0,TOR,5,1,1,11.95,3,5,.600,3,3,1.000,2,2,1.000,0,2,2,0,0,1,1,2,11,8.2,+6,PF-SF,15
Kevin Durant,1,2021-05-22,EC1,BKN,1,BOS,1,11,1,39.483333333333334,10,25,.400,1,8,.125,11,12,.917,1,11,12,1,1,1,4,3,32,19.3,+8,PF-SF,15
Kevin Durant,2,2021-05-25,EC1,BKN,1,BOS,2,22,1,29.166666666666668,8,12,.667,2,2,1.000,8,8,1.000,1,7,8,5,1,4,4,1,26,26.5,+19,PF-SF,15
Kevin Durant,3,2021-05-28,EC1,BKN,0,BOS,3,-6,1,40.31666666666667,13,24,.542,4,9,.444,9,12,.750,0,9,9,1,4,1,3,1,39,30.9,-1,PF-SF,15
Kevin Durant,4,2021-05-30,EC1,BKN,0,BOS,4,15,1,39.85,14,20,.700,3,3,1.000,11,11,1.000,1,3,4,5,1,2,1,4,42,38.5,+3,PF-SF,15
Kevin Durant,5,2021-06-01,EC1,BKN,1,BOS,5,14,1,37.05,8,16,.500,4,6,.667,4,4,1.000,0,4,4,3,0,3,2,3,24,18.2,+16,PF-SF,15
Kevin Durant,6,2021-06-05,ECS,BKN,1,MIL,1,8,1,40.1,12,25,.480,1,4,.250,4,4,1.000,1,9,10,3,1,2,3,5,29,19.2,+14,PF-SF,15
Kevin Durant,7,2021-06-07,ECS,BKN,1,MIL,2,39,1,32.85,12,18,.667,4,6,.667,4,5,.800,0,4,4,6,1,1,3,2,32,27.1,+27,PF-SF,15
Kevin Durant,8,2021-06-10,ECS,BKN,0,MIL,3,-3,1,42.86666666666667,11,28,.393,3,8,.375,5,6,.833,0,10,10,5,4,1,4,0,30,21.6,-6,PF-SF,15
Kevin Durant,9,2021-06-13,ECS,BKN,0,MIL,4,-11,1,41.9,9,25,.360,1,8,.125,9,10,.900,0,13,13,5,1,1,5,3,28,16.6,-23,PF-SF,15
Kevin Durant,10,2021-06-15,ECS,BKN,1,MIL,5,6,1,48.0,16,23,.696,4,9,.444,13,16,.813,0,17,17,10,3,2,3,3,49,50.4,+6,PF-SF,15
Kevin Durant,11,2021-06-17,ECS,BKN,0,MIL,6,-15,1,40.36666666666667,15,30,.500,2,8,.250,0,2,.000,0,11,11,3,0,0,7,2,32,13.8,-25,PF-SF,15
Kevin Durant,12,2021-06-19,ECS,BKN,1,MIL,7,-4,1,53.0,17,36,.472,4,11,.364,10,11,.909,1,8,9,6,1,1,3,4,48,33.6,-4,PF-SF,15
Kevin Durant,1,2022-04-17,EC1,BKN,0,BOS,1,-1,1,41.016666666666666,9,24,.375,1,5,.200,4,5,.800,0,4,4,3,1,1,6,3,23,7.2,-13,PF-SF,15
Kevin Durant,2,2022-04-20,EC1,BKN,0,BOS,2,-7,1,42.45,4,17,.235,1,2,.500,18,20,.900,0,4,4,5,1,0,6,5,27,13.6,-10,PF-SF,15
Kevin Durant,3,2022-04-23,EC1,BKN,1,BOS,3,-6,1,45.9,6,11,.545,2,3,.667,2,2,1.000,1,7,8,8,1,0,5,3,16,13.9,-2,PF-SF,15
Kevin Durant,4,2022-04-25,EC1,BKN,1,BOS,4,-4,1,46.65,13,31,.419,3,11,.273,10,11,.909,1,6,7,9,1,0,4,4,39,26.3,-6,PF-SF,15
Kevin Durant,1,2023-04-16,WC1,PHX,1,LAC,1,-5,1,44.516666666666666,7,15,.467,3,7,.429,10,10,1.000,1,8,9,11,1,2,1,4,27,29.9,+4,PF-SF,15
Kevin Durant,2,2023-04-18,WC1,PHX,1,LAC,2,14,1,44.43333333333333,10,19,.526,0,4,.000,5,6,.833,1,5,6,5,1,2,5,2,25,17.6,+10,PF-SF,15
Kevin Durant,3,2023-04-20,WC1,PHX,0,LAC,3,5,1,41.5,8,15,.533,1,3,.333,11,11,1.000,0,6,6,5,2,0,6,0,28,22.0,+1,PF-SF,15
Kevin Durant,4,2023-04-22,WC1,PHX,0,LAC,4,12,1,44.55,9,17,.529,3,4,.750,10,11,.909,1,10,11,6,0,0,3,3,31,26.0,+12,PF-SF,15
Kevin Durant,5,2023-04-25,WC1,PHX,1,LAC,5,6,1,44.233333333333334,10,19,.526,4,6,.667,7,7,1.000,0,6,6,4,1,1,1,3,31,25.8,+13,PF-SF,15
Jamal Murray,1,2019-04-13,WC1,DEN,1,SAS,1,-5,1,34.4,8,23,.348,0,6,.000,1,1,1.000,2,0,2,0,5,0,2,2,17,7.7,+5,PG,15
Jamal Murray,2,2019-04-16,WC1,DEN,1,SAS,2,9,1,36.583333333333336,8,17,.471,2,3,.667,6,7,.857,0,2,2,4,1,0,0,2,24,18.5,-2,PG,15
Jamal Murray,3,2019-04-18,WC1,DEN,0,SAS,3,-10,1,31.316666666666666,2,6,.333,2,5,.400,0,2,.000,0,1,1,2,1,0,4,1,6,0.1,-25,PG,15
Jamal Murray,4,2019-04-20,WC1,DEN,0,SAS,4,14,1,33.1,8,14,.571,3,5,.600,5,5,1.000,0,2,2,6,0,0,1,1,24,20.8,+15,PG,15
Jamal Murray,5,2019-04-23,WC1,DEN,1,SAS,5,18,1,27.566666666666666,9,16,.563,4,9,.444,1,1,1.000,1,3,4,7,2,1,2,1,23,22.2,+33,PG,15
Jamal Murray,6,2019-04-25,WC1,DEN,0,SAS,6,-17,1,34.916666666666664,7,18,.389,1,5,.200,1,2,.500,0,3,3,6,0,0,3,2,16,7.1,-10,PG,15
Jamal Murray,7,2019-04-27,WC1,DEN,1,SAS,7,4,1,32.13333333333333,9,19,.474,0,2,.000,5,6,.833,1,4,5,4,0,0,1,2,23,15.8,+1,PG,15
Jamal Murray,8,2019-04-29,WCS,DEN,1,POR,1,8,1,33.766666666666666,8,15,.533,3,6,.500,4,4,1.000,0,0,0,8,2,0,1,3,23,21.1,+18,PG,15
Jamal Murray,9,2019-05-01,WCS,DEN,1,POR,2,-7,1,35.1,6,18,.333,2,8,.250,1,1,1.000,3,4,7,1,1,0,1,1,15,8.4,-6,PG,15
Jamal Murray,10,2019-05-03,WCS,DEN,0,POR,3,-3,1,55.03333333333333,14,32,.438,4,12,.333,2,2,1.000,4,5,9,5,1,0,4,2,34,21.2,+6,PG,15
Jamal Murray,11,2019-05-05,WCS,DEN,0,POR,4,4,1,37.55,10,20,.500,3,7,.429,11,11,1.000,0,5,5,4,0,0,2,1,34,25.9,+10,PG,15
Jamal Murray,12,2019-05-07,WCS,DEN,1,POR,5,26,1,33.55,7,16,.438,1,5,.200,3,3,1.000,2,3,5,9,0,1,0,4,18,17.3,+28,PG,15
Jamal Murray,13,2019-05-09,WCS,DEN,0,POR,6,-11,1,45.516666666666666,7,20,.350,3,6,.500,7,8,.875,4,6,10,5,1,0,0,1,24,21.1,-4,PG,15
Jamal Murray,14,2019-05-12,WCS,DEN,1,POR,7,-4,1,37.88333333333333,4,18,.222,0,4,.000,9,9,1.000,2,4,6,5,0,0,1,1,17,10.7,-2,PG,15
Jamal Murray,1,2020-08-17,WC1,DEN,1,UTA,1,10,1,40.38333333333333,13,20,.650,6,9,.667,4,4,1.000,2,3,5,9,1,0,3,4,36,32.2,+16,PG,15
Jamal Murray,2,2020-08-19,WC1,DEN,1,UTA,2,-19,1,30.433333333333334,6,13,.462,1,2,.500,1,1,1.000,0,3,3,4,0,0,3,3,14,6.8,-20,PG,15
Jamal Murray,3,2020-08-21,WC1,DEN,0,UTA,3,-37,1,26.75,5,16,.313,2,8,.250,0,0,,1,4,5,6,1,1,1,3,12,8.4,-12,PG,15
Jamal Murray,4,2020-08-23,WC1,DEN,0,UTA,4,-2,1,43.15,18,31,.581,9,15,.600,5,5,1.000,4,7,11,7,0,1,0,2,50,45.2,+5,PG,15
Jamal Murray,5,2020-08-25,WC1,DEN,1,UTA,5,10,1,41.36666666666667,17,26,.654,4,8,.500,4,4,1.000,3,5,8,8,1,0,0,3,42,39.6,+20,PG,15
Jamal Murray,6,2020-08-30,WC1,DEN,0,UTA,6,12,1,43.05,17,24,.708,9,12,.750,7,9,.778,1,4,5,6,0,0,5,5,50,38.3,+12,PG,15
Jamal Murray,7,2020-09-01,WC1,DEN,1,UTA,7,2,1,41.35,7,21,.333,1,6,.167,2,2,1.000,0,2,2,4,1,0,2,1,17,7.1,-4,PG,15
Jamal Murray,8,2020-09-03,WCS,DEN,0,LAC,1,-23,1,33.36666666666667,5,15,.333,2,8,.250,0,0,,0,3,3,6,1,0,2,0,12,7.6,-18,PG,15
Jamal Murray,9,2020-09-05,WCS,DEN,0,LAC,2,9,1,39.983333333333334,10,21,.476,3,8,.375,4,5,.800,0,3,3,6,2,1,3,3,27,19.5,0,PG,15
Jamal Murray,10,2020-09-07,WCS,DEN,1,LAC,3,-6,1,38.333333333333336,5,17,.294,2,7,.286,2,2,1.000,1,3,4,9,2,0,2,4,14,10.4,-6,PG,15
Jamal Murray,11,2020-09-09,WCS,DEN,1,LAC,4,-11,1,44.3,6,15,.400,2,3,.667,4,4,1.000,1,3,4,7,1,0,4,0,18,13.4,-7,PG,15
