,player,team,line,stat,league,date,event_time,time,prop_id
530,Mark Williams,BKN,11.5,PTS+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,10ab383d-1
531,Mark Williams,BKN,22.5,PTS+TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,f7a65142-c
532,Mark Williams,BKN,0.5,STL,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,ca638706-5
533,Mark Williams,BKN,21.5,PTS+TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,1005bcf1-f
534,Mark Williams,BKN 1st Half,10.5,PTS+TRB+AST,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,f7a65142-c
535,Mark Williams,BKN,11.5,PTS,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,714460d6-3
536,Mark Williams,BKN,1.5,BLK+STL,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,61224d7a-1
537,Mark Williams,BKN 1st Half,5.5,PTS,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,714460d6-3
538,Mark Williams,BKN,10.5,TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,a31db1fa-1
539,Spencer Dinwiddie,CHA,26.5,PTS+TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,e0808ff6-1
540,Spencer Dinwiddie,CHA 1st Half,13.5,PTS+TRB+AST,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,e0808ff6-1
541,Spencer Dinwiddie,CHA 1st Half,8.5,PTS,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,97482ba7-9
542,Spencer Dinwiddie,CHA,9.5,TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,5749047e-1
543,Mark Stone,MTL,2.0,Shots On Goal,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,3618f195-7
544,Spencer Dinwiddie,CHA,17.5,PTS,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,97482ba7-9
545,Spencer Dinwiddie,CHA,23.5,PTS+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,b5063a11-b
546,Spencer Dinwiddie,CHA,20.5,PTS+TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,c33fa4c3-0
547,Spencer Dinwiddie,CHA,6.0,AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,ece464de-8
548,Spencer Dinwiddie,CHA,3.5,TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,6ea553aa-8
549,P.J. Washington,BKN,1.5,BLK+STL,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,2d2a0a13-e
550,P.J. Washington,BKN 1st Half,7.5,PTS,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,83c565d3-d
551,P.J. Washington,BKN 1st Half,11.5,PTS+TRB+AST,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,e86f6152-0
552,P.J. Washington,BKN,15.5,PTS,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,83c565d3-d
553,P.J. Washington,BKN,1.5,TOV,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,8347bc86-f
554,P.J. Washington,BKN,17.5,PTS+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,f6a49b2c-9
555,P.J. Washington,BKN,4.5,TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,a900381e-1
556,P.J. Washington,BKN,22.5,PTS+TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,e86f6152-0
557,P.J. Washington,BKN,20.5,PTS+TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,55feb728-9
558,Terry Rozier,BKN,23.5,PTS+TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,7d755d74-3
559,Terry Rozier,BKN 1st Half,14.5,PTS+TRB+AST,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,fe71c6d0-d
560,Terry Rozier,BKN,2.5,3P,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,16dbe6d6-b
561,Terry Rozier,BKN,24.5,PTS+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,7c465b78-c
562,Terry Rozier,BKN 1st Half,9.5,PTS,84,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,b64e1fa2-e
563,Terry Rozier,BKN,4.5,AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,4e513ae1-e
564,Terry Rozier,BKN,3.5,TRB,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,89d2a325-3
565,Terry Rozier,BKN,19.5,PTS,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,b64e1fa2-e
566,Terry Rozier,BKN,28.5,PTS+TRB+AST,7,2023-10-30 18:10:00-05:00,2023-10-30 18:10:00-05:00,2023-10-30 09:39:00,fe71c6d0-d
567,Barrett Hayton,CHI,0.5,PTS,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,3852a6e6-c
568,Nick Schmaltz,CHI,0.5,AST,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,7a8c0142-b
569,Barrett Hayton,CHI,2.5,Shots On Goal,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,0092135b-9
570,Clayton Keller,CHI,0.5,AST,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,35c9fc10-9
571,Logan Cooley,CHI,0.5,PTS,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,51f87ca3-9
572,Clayton Keller,CHI,3.0,Shots On Goal,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,7c75335f-5
573,Matias Maccelli,CHI,0.5,PTS,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,096c17cf-7
574,Seth Jones,ARI,0.5,PTS,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,54d140de-a
575,Corey Perry,ARI,1.5,Shots On Goal,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,f592475e-2
576,Nick Schmaltz,CHI,2.0,Shots On Goal,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,bf77a4d9-1
577,Ryan Donato,ARI,2.0,Shots On Goal,8,2023-10-30 21:00:00-05:00,2023-10-30 21:00:00-05:00,2023-10-30 09:39:00,57849a61-3
578,Scoot Henderson,TOR,8.5,TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,09cba79c-e
579,Scoot Henderson,TOR,10.5,PTS,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,62716e0f-b
580,Scoot Henderson,TOR 1st Half,5.5,PTS,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,62716e0f-b
581,Scoot Henderson,TOR 1st Half,9.5,PTS+TRB+AST,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,696b824e-4
582,Scoot Henderson,TOR,13.5,PTS+TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,28e41e6d-9
583,Scoot Henderson,TOR,18.5,PTS+TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,696b824e-4
584,Scoot Henderson,TOR,15.5,PTS+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,5c5d8efd-d
585,Scoot Henderson,TOR,5.0,AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,2400cd29-d
586,Pascal Siakam,POR,29.5,PTS+TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,a068b362-3
587,Pascal Siakam,POR 1st Half,17.5,PTS+TRB+AST,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,bf5f8aa1-d
588,Pascal Siakam,POR,1.5,BLK+STL,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,fcd75183-3
589,Pascal Siakam,POR,1.5,3P,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,ba19f347-1
590,Pascal Siakam,POR,26.5,PTS+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,cf005482-8
591,Pascal Siakam,POR,4.5,AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,5d898fa5-1
592,Pascal Siakam,POR,7.5,TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,4b3c4a76-d
593,Pascal Siakam,POR,21.5,PTS,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,17c0e545-6
594,Pascal Siakam,POR 1st Half,10.5,PTS,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,17c0e545-6
595,Pascal Siakam,POR,34.5,PTS+TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,bf5f8aa1-d
596,Jerami Grant,TOR 1st Half,8.5,PTS,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,1bd201a0-7
597,Jerami Grant,TOR,1.5,BLK+STL,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,33326bbe-6
598,Jerami Grant,TOR,2.5,AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,2766b397-f
599,Jerami Grant,TOR,20.5,PTS+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,9675c212-f
600,Jerami Grant,TOR,17.5,PTS,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,1bd201a0-7
601,Jerami Grant,TOR 1st Half,12.5,PTS+TRB+AST,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,e16e383d-4
602,Jerami Grant,TOR,22.5,PTS+TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,b0221dc9-4
603,Jerami Grant,TOR,24.5,PTS+TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,e16e383d-4
604,Dennis Schroder,POR,10.0,TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,6a0ea851-7
605,Dennis Schroder,POR,21.5,PTS+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,06efd926-e
606,Dennis Schroder,POR,1.5,TOV,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,51a8335b-9
607,Dennis Schroder,POR 1st Half,12.5,PTS+TRB+AST,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,437c25a9-7
608,Dennis Schroder,POR,16.5,PTS+TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,6423115e-b
609,Dennis Schroder,POR,14.5,PTS,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,56e309d2-3
610,Dennis Schroder,POR 1st Half,7.5,PTS,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,56e309d2-3
611,Dennis Schroder,POR,24.5,PTS+TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,437c25a9-7
612,Deandre Ayton,TOR,22.5,PTS+TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,358758c5-f
613,Deandre Ayton,TOR 1st Half,11.5,PTS+TRB+AST,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,41e97617-6
614,Deandre Ayton,TOR,13.5,PTS+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,0c4f5a52-c
615,Deandre Ayton,TOR,0.5,STL,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,5e2b14fa-b
616,Deandre Ayton,TOR,10.5,TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,93d6b776-2
617,Deandre Ayton,TOR 1st Half,6.5,PTS,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,510e1a78-6
618,Deandre Ayton,TOR,9.5,TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,a905ece9-a
619,Deandre Ayton,TOR,23.5,PTS+TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,41e97617-6
620,Deandre Ayton,TOR,12.5,PTS,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,510e1a78-6
621,Scottie Barnes,POR,23.5,PTS+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,978d513b-5
622,Scottie Barnes,POR,17.5,PTS,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,8e85b297-2
623,Scottie Barnes,POR 1st Half,8.5,PTS,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,8e85b297-2
624,Scottie Barnes,POR,30.5,PTS+TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,95fa386d-7
625,Scottie Barnes,POR 1st Half,15.5,PTS+TRB+AST,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,95fa386d-7
626,Scottie Barnes,POR,12.5,TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,8f1abec0-8
627,Scottie Barnes,POR,7.0,TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,ff6e7df0-2
628,Scottie Barnes,POR,25.5,PTS+TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,a2467473-3
629,Shaedon Sharpe,TOR,19.5,PTS,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,7bf152ef-0
630,Shaedon Sharpe,TOR,27.5,PTS+TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,9cfd42a8-1
631,Shaedon Sharpe,TOR,4.5,TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,3c1efb85-f
632,Shaedon Sharpe,TOR,8.5,TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,b357eb6d-5
633,Shaedon Sharpe,TOR 1st Half,14.0,PTS+TRB+AST,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,9cfd42a8-1
634,Shaedon Sharpe,TOR,2.5,TOV,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,9cc6b44c-1
635,Shaedon Sharpe,TOR,2.5,3P,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,6e300d7f-5
636,Shaedon Sharpe,TOR,23.5,PTS+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,0470c61f-8
637,Shaedon Sharpe,TOR 1st Half,9.5,PTS,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,7bf152ef-0
638,Shaedon Sharpe,TOR,24.5,PTS+TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,e4bd7074-e
639,Jakob Poeltl,POR,11.5,PTS+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,4dd7966f-f
640,Jakob Poeltl,POR,10.5,TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,cdb90347-7
641,Jakob Poeltl,POR,8.5,TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,6b7cb8cb-4
642,Jakob Poeltl,POR 1st Half,4.5,PTS,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,a96e8666-b
643,Jakob Poeltl,POR,9.5,PTS,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,a96e8666-b
644,Jakob Poeltl,POR 1st Half,9.5,PTS+TRB+AST,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,975a8330-f
645,Jakob Poeltl,POR,17.5,PTS+TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,e8a4d513-5
646,Jakob Poeltl,POR,19.5,PTS+TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,975a8330-f
647,Trae Young,MIN,9.5,AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,ca70e15c-9
648,Trae Young,MIN 1st Half,12.5,PTS,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,9507db20-c
649,Trae Young,MIN,37.5,PTS+TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,85800660-7
650,Trae Young,MIN 1st Half,19.0,PTS+TRB+AST,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,85800660-7
651,Trae Young,MIN,12.5,TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,0a833b5d-d
652,Trae Young,MIN,24.5,PTS,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,9507db20-c
653,Trae Young,MIN,27.5,PTS+TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,e276d44f-5
654,Trae Young,MIN,34.5,PTS+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,a0cf6d23-1
655,Anthony Edwards,ATL,30.5,PTS+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,873d1fc6-d
656,Anthony Edwards,ATL 1st Half,12.5,PTS,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,60256830-e
657,Anthony Edwards,ATL,9.5,TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,794f5365-4
658,Anthony Edwards,ATL 1st Half,17.5,PTS+TRB+AST,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,2019f096-c
659,Anthony Edwards,ATL,25.5,PTS,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,60256830-e
660,Anthony Edwards,ATL,31.5,PTS+TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,ec978a15-5
661,Anthony Edwards,ATL,35.5,PTS+TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,2019f096-c
662,Dejounte Murray,MIN 1st Half,14.0,PTS+TRB+AST,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,bf4ef2be-2
663,Dejounte Murray,MIN,17.5,PTS,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,71e6ce8c-a
664,Dejounte Murray,MIN,23.5,PTS+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,b7970da1-4
665,Dejounte Murray,MIN,4.5,TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,bac65a19-1
666,Dejounte Murray,MIN 1st Half,8.5,PTS,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,71e6ce8c-a
667,Dejounte Murray,MIN,10.0,TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,6a8f29d4-a
668,Dejounte Murray,MIN,27.5,PTS+TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,bf4ef2be-2
669,Dejounte Murray,MIN,22.5,PTS+TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,7e23ac01-2
670,Karl-Anthony Towns,ATL 1st Half,10.5,PTS,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,30e7c6c8-4
671,Karl-Anthony Towns,ATL,21.5,PTS,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,30e7c6c8-4
672,Karl-Anthony Towns,ATL,33.5,PTS+TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,c406a039-c
673,Karl-Anthony Towns,ATL,29.5,PTS+TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,998dc734-5
674,Karl-Anthony Towns,ATL 1st Half,16.5,PTS+TRB+AST,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,c406a039-c
675,Karl-Anthony Towns,ATL,11.5,TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,60f2ef53-e
676,Karl-Anthony Towns,ATL,8.0,TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,c2a6b48f-c
677,Karl-Anthony Towns,ATL,24.5,PTS+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,368024aa-5
678,Clint Capela,MIN,1.5,BLK+STL,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,96fe49c4-e
679,Clint Capela,MIN,21.5,PTS+TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,bae28840-c
680,Clint Capela,MIN 1st Half,11.5,PTS+TRB+AST,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,382e2ccd-f
681,Clint Capela,MIN,10.5,PTS,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,5fc0a1ae-a
682,Clint Capela,MIN,11.5,PTS+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,b3da81c2-4
683,Clint Capela,MIN 1st Half,5.5,PTS,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,5fc0a1ae-a
684,Clint Capela,MIN,10.5,TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,b335a49c-4
685,Clint Capela,MIN,22.5,PTS+TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,382e2ccd-f
686,Clint Capela,MIN,11.0,TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,ab20a4f2-f
687,Clint Capela,MIN,0.5,STL,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,a2c24875-2
688,Rudy Gobert,ATL,25.5,PTS+TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,c75a5b2a-c
689,Rudy Gobert,ATL,14.5,PTS,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,5f40f60a-b
690,Rudy Gobert,ATL,11.5,TRB,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,0475a3ff-8
691,Rudy Gobert,ATL 1st Half,7.5,PTS,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,5f40f60a-b
692,Rudy Gobert,ATL,27.5,PTS+TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,8fb14e49-f
693,Rudy Gobert,ATL 1st Half,13.5,PTS+TRB+AST,84,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,8fb14e49-f
694,Rudy Gobert,ATL,12.5,TRB+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,ca74f012-5
695,Rudy Gobert,ATL,16.5,PTS+AST,7,2023-10-30 18:40:00-05:00,2023-10-30 18:40:00-05:00,2023-10-30 09:39:00,57af9175-9
