,player,opp,line,stat,league,date,scrape_time
1052,Tyler Johnson,TOR,2.5,SOG + BS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1053,Mika Zibanejad,ARI,3.5,SOG + BS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1054,Barrett Hayton,NYR,2.5,SOG + BS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1055,Matt Dumba,NYR,2.5,SOG + BS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1056,Zac Gallen + Zack Wheeler,PHI/ARI,12.0,Pitcher Strikeouts (Combo),2,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1057,Mikael Backlund,WSH,3.5,SOG + BS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1058,T.J. Oshie,CGY,2.5,SOG + BS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1059,Nazem Kadri,WSH,3.5,SOG + BS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1060,Tyler Toffoli,FLA,3.5,SOG + BS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1061,Aleksander Barkov,NJ,3.5,SOG + BS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1062,Ryan Lomberg,NJ,1.5,SOG + BS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1063,Dougie Hamilton,FLA,4.5,SOG + BS,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1064,Boone Jenner,DET,1.5,Hits,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1065,Moritz Seider,CBJ,2.5,Hits,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1066,Erik Gudbranson,DET,1.5,Hits,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1067,Jeff Petry,CBJ,2.5,Hits,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1068,T.J. Brodie,CHI,0.5,Hits,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1069,Blake Wheeler,ARI,0.5,Hits,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1070,Ryan Reaves,CHI,3.0,Hits,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1071,Jack McBain,NYR,3.5,Hits,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1072,Jacob Trouba,ARI,2.5,Hits,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1073,Lawson Crouse,NYR,2.5,Hits,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1074,Alex Ovechkin,CGY,2.5,Hits,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1075,MacKenzie Weegar,WSH,2.0,Hits,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1076,Tom Wilson,CGY,3.0,Hits,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1077,Sam Reinhart,NJ,0.5,Hits,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1078,Nathan Bastian,FLA,2.5,Hits,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1079,Ryan Lomberg,NJ,1.5,Hits,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1080,Kevin Bahl,FLA,1.5,Hits,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1081,Tony Pollard,LAC,0.5,Rush TDs,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1082,Carter Verhaeghe + Nico Hischier,NJ/FLA,0.5,Goals (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1083,Brandon Aubrey,LAC,1.5,FG,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1084,Dak Prescott,LAC 1st Half,127.5,Pass Yards,35,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1085,Artemi Panarin + Clayton Keller,ARI/NYR,5.5,Shots On Goal (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1086,Aleksander Barkov + Tyler Toffoli,NJ/FLA,0.5,Goals (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1087,Justin Herbert,DAL 1st Half,137.5,Pass Yards,35,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1088,Auston Matthews + Connor Bedard,CHI/TOR,9.0,Shots On Goal (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1089,Tony Pollard,LAC 1st Half,33.5,Rush Yards,35,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1090,William Nylander + Mitch Marner,CHI,6.5,Shots On Goal (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1091,Dylan Larkin + Kirill Marchenko,CBJ/DET,0.5,Goals (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1092,David Perron + Johnny Gaudreau,CBJ/DET,0.5,Goals (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1093,CeeDee Lamb,LAC 1st Half,36.5,Receiving Yards,35,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1094,Matthew Tkachuk + Jack Hughes,FLA/NJ,7.5,Shots On Goal (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1095,Artemi Panarin + Jason Zucker ,ARI/NYR,0.5,Goals (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1096,Keenan Allen,DAL 1st Half,42.5,Receiving Yards,35,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1097,Carter Verhaeghe + Nico Hischier,FLA/NJ,5.5,Shots On Goal (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1098,Vincent Trocheck + Nick Schmaltz,ARI/NYR,0.5,Goals (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1099,Alex DeBrincat + Johnny Gaudreau,CBJ/DET,5.5,Shots On Goal (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1100,Jake Ferguson,LAC 1st Half,18.5,Receiving Yards,35,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1101,Michael Gallup,LAC 1st Half,18.5,Receiving Yards,35,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1102,Elias Lindholm + Tom Wilson,WSH/CGY,0.5,Goals (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1103,Nazem Kadri + Alex Ovechkin,WSH/CGY,6.5,Shots On Goal (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1104,James Reimer + Spencer Martin,CBJ/DET,56.5,Goalie Saves (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1105,Brandin Cooks,LAC 1st Half,18.5,Receiving Yards,35,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1106,Tyler Bertuzzi + Connor Bedard,CHI/TOR,0.5,Goals (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1107,Joseph Woll + Arvid Soderblom,CHI/TOR,57.5,Goalie Saves (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1108,Quentin Johnston,DAL 1st Half,16.5,Receiving Yards,35,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1109,Connor Ingram + Igor Shesterkin,ARI/NYR,54.5,Goalie Saves (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1110,Dak Prescott + Josh Palmer + Jake Ferguson,LAC/DAL/LAC,0.5,Rush+Rec TDs (Combo),9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1111,Sergei Bobrosky + Vitek Vanecek,FLA/NJ,56.5,Goalie Saves (Combo),8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1112,Dak Prescott,LAC,258.5,Pass Yards,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1113,Dak Prescott + Justin Herbert,LAC/DAL,535.5,Pass Yards (Combo),9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1114,Asante Samuel Jr.,DAL,4.0,Tackles+Ast,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1115,Dak Prescott,LAC,272.5,Pass+Rush Yds,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1116,Austin Ekeler,DAL,12.5,Rush Attempts,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1117,Dak Prescott,LAC,22.5,Pass Completions,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1118,Dak Prescott,LAC,34.5,Pass Attempts,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1119,Austin Ekeler,DAL,0.5,Rush TDs,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1120,Dak Prescott,LAC,12.5,Rush Yards,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1121,Dak Prescott,LAC,56.5,Pass Yards,245,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1122,Micah Parsons,LAC,0.75,Sacks,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1123,Dak Prescott,LAC,1.5,Pass TDs,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1124,CeeDee Lamb + Keenan Allen,LAC/DAL,156.5,Receiving Yards (Combo),9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1125,Justin Herbert,DAL,0.5,INT,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1126,Bryan Corey Anger,LAC,3.5,Punts,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1127,Justin Herbert,DAL,25.5,Pass Completions,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1128,Justin Herbert,DAL,36.5,Pass Attempts,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1129,Justin Herbert,DAL,277.5,Pass Yards,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1130,Derwin James,DAL,7.0,Tackles+Ast,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1131,Justin Herbert,DAL,13.5,Rush Yards,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1132,Justin Herbert,DAL,296.5,Pass+Rush Yds,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1133,Justin Herbert,DAL,62.5,Pass Yards,245,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1134,Khalil Mack,DAL,0.25,Sacks,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1135,Tony Pollard,LAC,20.5,Receiving Yards,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1136,Tony Pollard,LAC,69.5,Rush Yards,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1137,Tony Pollard + Austin Ekeler,LAC/DAL,120.5,Rush Yards (Combo),9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1138,Tony Pollard,LAC,93.5,Rush+Rec Yds,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1139,JK Scott,DAL,4.0,Punts,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1140,Eric Kendricks,DAL,8.0,Tackles+Ast,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1141,Tony Pollard,LAC,16.5,Rush Attempts,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1142,Austin Ekeler,DAL,50.5,Rush Yards,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1143,Tony Pollard + Austin Ekeler,LAC/DAL,183.5,Rush+Rec Yds (Combo),9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1144,Austin Ekeler,DAL,87.5,Rush+Rec Yds,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1145,Austin Ekeler,DAL 1st Half,24.5,Rush Yards,35,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1146,Austin Ekeler,DAL,33.5,Receiving Yards,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1147,Kenneth Murray,DAL,6.5,Tackles+Ast,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1148,Austin Ekeler,DAL,4.5,Receptions,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1149,Brandon Aubrey + Cameron Dicker,LAC/DAL,3.5,FG Made (Combo),9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1150,Micah Parsons,LAC,4.0,Tackles+Ast,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1151,CeeDee Lamb,LAC,6.0,Receptions,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1152,Gerald Everett,DAL,26.5,Receiving Yards,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1153,Justin Herbert,DAL,2.0,Pass+Rush+Rec TDs,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1154,Brandon Aubrey + Cameron Dicker,LAC/DAL,0.5,FG Made (Combo),245,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1155,Jake Ferguson,LAC,4.0,Receptions,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1156,Michael Davis,DAL,5.0,Tackles+Ast,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1157,CeeDee Lamb,LAC,8.0,Rec Targets,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1158,CeeDee Lamb,LAC,22.5,Receiving Yards in First 2 Receptions,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1159,Keenan Allen,DAL,10.0,Rec Targets,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1160,Keenan Allen,DAL,19.5,Receiving Yards in First 2 Receptions,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1161,Gerald Everett,DAL,3.0,Receptions,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1162,Josh Palmer,DAL,3.5,Receptions,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1163,Brandin Cooks,LAC,22.5,Receiving Yards in First 2 Receptions,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1164,Brandin Cooks,LAC,5.5,Rec Targets,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1165,Josh Palmer,DAL,6.0,Rec Targets,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1166,Michael Gallup,LAC,3.0,Receptions,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1167,Josh Palmer,DAL,23.5,Receiving Yards in First 2 Receptions,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1168,Jake Ferguson,LAC,16.5,Receiving Yards in First 2 Receptions,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1169,CeeDee Lamb,LAC,72.5,Receiving Yards,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1170,Jake Ferguson,LAC,5.5,Rec Targets,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1171,Keenan Allen,DAL,7.0,Receptions,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1172,Keenan Allen,DAL,83.5,Receiving Yards,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1173,Michael Gallup,LAC,36.5,Receiving Yards,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1174,Josh Palmer,DAL,43.5,Receiving Yards,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1175,Quentin Johnston,DAL,31.5,Receiving Yards,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1176,Jake Ferguson,LAC,36.5,Receiving Yards,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1177,Brandin Cooks,LAC,36.5,Receiving Yards,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1178,Cameron Dicker,DAL,1.5,FG,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1179,Cameron Dicker,DAL,6.5,Kicking Points,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1180,Brandin Cooks,LAC,3.0,Receptions,9,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1181,Swisher,Sampi,16.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1182,malbsMd,Sampi,17.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1183,reck,Sampi,15.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1184,WolfY,Sampi,14.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1185,maNkz,Sampi,13.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1186,MATYS,M80,18.5,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1187,fino,M80,15.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1188,sAvana1,M80,13.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1189,T4gg3D,M80,12.5,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1190,The eLiVe,M80,12.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1191,Swisher,Sampi,9.0,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1192,malbsMd,Sampi,10.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1193,reck,Sampi,9.0,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1194,WolfY,Sampi,4.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1195,maNkz,Sampi,7.0,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1196,MATYS,M80,12.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1197,fino,M80,5.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1198,sAvana1,M80,8.0,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1199,T4gg3D,M80,7.0,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1200,The eLiVe,M80,6.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1201,James Reimer,CBJ,27.5,Goalie Saves,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1202,Spencer Martin,DET,28.5,Goalie Saves,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1203,Joseph Woll,CHI,25.5,Goalie Saves,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1204,Arvid Soderblom,TOR,31.5,Goalie Saves,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1205,Connor Ingram,NYR,29.5,Goalie Saves,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1206,Igor Shesterkin,ARI,24.5,Goalie Saves,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1207,Darcy Kuemper,CGY,29.5,Goalie Saves,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1208,Sergei Bobrovsky,NJ,28.5,Goalie Saves,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1209,Vitek Vanecek,FLA,27.5,Goalie Saves,8,2023-10-16 00:00:00-05:00,2023-10-16 16:55:00-05:00
1210,r3salt,PARIVISION,33.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1211,shalfey,PARIVISION,32.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1212,Krad,PARIVISION,30.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1213,tN1R,PARIVISION,28.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1214,El1an,PARIVISION,28.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1215,BELCHONOKK,FORZE,31.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1216,xsepower,FORZE,30.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1217,X5G7V,FORZE,30.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1218,Jerry,FORZE,31.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1219,Raijin,FORZE,26.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1220,r3salt,PARIVISION,22.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1221,shalfey,PARIVISION,16.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1222,Krad,PARIVISION,17.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1223,tN1R,PARIVISION,17.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1224,El1an,PARIVISION,9.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1225,BELCHONOKK,FORZE,17.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1226,xsepower,FORZE,10.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1227,X5G7V,FORZE,17.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1228,Jerry,FORZE,17.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1229,Raijin,FORZE,15.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1230,TruNiQ,B8,34.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1231,Derek Carr,JAC,226.5,Pass Yards,9,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
1232,Travis Etienne,NO,0.5,Pass+Rush+Rec TDs,9,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
1233,d1Ledez,Metizport,16.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1234,Tyreek Hill,PHI,0.5,Pass+Rush+Rec TDs,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1235,leri511,B8,33.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1236,Chris Olave,JAC,64.5,Receiving Yards,9,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
1237,glowiing,Metizport,15.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1238,clax,Metizport,15.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1239,fozil,B8,32.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1240,Michael Thomas,JAC,53.5,Receiving Yards,9,2023-10-19 00:00:00-05:00,2023-10-16 16:55:00-05:00
1241,enzero,B8,28.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1242,iDISBALANCE,Metizport,14.5,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1243,seized,Metizport,12.5,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1244,Vert,B8,25.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1245,nilo,9 Pandas,18.5,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1246,r1nkle,Space,32.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1247,cptkurtka023,Space,31.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1248,RuStY,9 Pandas,15.5,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1249,hns,9 Pandas,14.5,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1250,OWNER,Space,31.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1251,npl,Space,30.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1252,adamb,9 Pandas,14.5,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1253,amster,Space,24.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1254,Jackinho,9 Pandas,13.5,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1255,d1Ledez,Metizport,9.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1256,TruNiQ,B8,20.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1257,leri511,B8,12.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1258,glowiing,Metizport,8.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1259,clax,Metizport,8.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1260,fozil,B8,22.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1261,iDISBALANCE,Metizport,4.0,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1262,enzero,B8,17.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
